"","long","lat","city"
"663","-119.8138027","39.5296329",NA
"664","-73.8648268","40.8447819",NA
"665","-73.8648268","40.8447819",NA
"666","-73.8648268","40.8447819",NA
"667","-73.8648268","40.8447819",NA
"668","-73.8648268","40.8447819",NA
"669","-73.8648268","40.8447819",NA
"670","-73.8648268","40.8447819",NA
"671","-73.8648268","40.8447819",NA
"672","-73.8648268","40.8447819",NA
"673","-119.8138027","39.5296329",NA
"674","-73.8648268","40.8447819",NA
"675","-73.8648268","40.8447819",NA
"676","-73.8648268","40.8447819",NA
"677","-119.8138027","39.5296329",NA
"678","-73.8648268","40.8447819",NA
"679","-73.8648268","40.8447819",NA
"680","-86.5861037","34.7303688",NA
"681","-73.8648268","40.8447819",NA
"682","-91.1403196","30.4582829",NA
"683","-71.4547891","42.9956397",NA
"684","-73.8648268","40.8447819",NA
"685","-73.8648268","40.8447819",NA
"686","-74.1562551","40.7464901",NA
"687","-71.4547891","42.9956397",NA
"688","-73.8648268","40.8447819",NA
"689","-73.8648268","40.8447819",NA
"690","-73.8648268","40.8447819",NA
"691","-73.8648268","40.8447819",NA
"692","-91.1403196","30.4582829",NA
"693","-73.8648268","40.8447819",NA
"694","-73.8648268","40.8447819",NA
"695","-121.530234","38.5804609",NA
"696","-78.7811169","35.79154",NA
"697","-86.5861037","34.7303688",NA
"698","-97.3307658","32.7554883",NA
"699","-73.8648268","40.8447819",NA
"700","-73.8648268","40.8447819",NA
"701","-73.8648268","40.8447819",NA
"702","-79.7625625","34.1954331",NA
"703","-122.0310733","37.9779776",NA
"704","-80.1494901","26.0112014",NA
"705","-82.5187629","37.4792672",NA
"706","-117.2897652","34.1083449",NA
"707","-117.1483648","33.4936391",NA
"708","-89.5889864","40.6936488",NA
"709","-87.2169149","30.421309",NA
"710","-91.1403196","30.4582829",NA
"711","-94.8835754","39.059726",NA
"712","-83.9508068","43.4194699",NA
"713","-85.1393513","41.079273",NA
"714","-92.1004852","46.7866719",NA
"715","-75.4901833","40.6084305",NA
"716","-75.3076883","39.957902",NA
"717","-77.026088","38.9906657",NA
"718","-112.3576567","33.4353394",NA
"719","-87.2169149","30.421309",NA
"720","-73.8648268","40.8447819",NA
"721","-87.2169149","30.421309",NA
"722","-119.8138027","39.5296329",NA
"723","-73.8648268","40.8447819",NA
"724","-73.8648268","40.8447819",NA
"725","-73.8648268","40.8447819",NA
"726","-73.8648268","40.8447819",NA
"727","-73.8648268","40.8447819",NA
"728","-73.8648268","40.8447819",NA
"729","-73.8648268","40.8447819",NA
"730","-73.8648268","40.8447819",NA
"731","-73.8648268","40.8447819",NA
"732","-119.8138027","39.5296329",NA
"733","-73.8648268","40.8447819",NA
"734","-73.8648268","40.8447819",NA
"735","-73.8648268","40.8447819",NA
"736","-119.8138027","39.5296329",NA
"737","-73.8648268","40.8447819",NA
"738","-73.8648268","40.8447819",NA
"739","-86.5861037","34.7303688",NA
"740","-73.8648268","40.8447819",NA
"741","-91.1403196","30.4582829",NA
"742","-71.4547891","42.9956397",NA
"743","-73.8648268","40.8447819",NA
"744","-73.8648268","40.8447819",NA
"745","-74.1562551","40.7464901",NA
"746","-71.4547891","42.9956397",NA
"747","-73.8648268","40.8447819",NA
"748","-73.8648268","40.8447819",NA
"749","-73.8648268","40.8447819",NA
"750","-73.8648268","40.8447819",NA
"751","-91.1403196","30.4582829",NA
"752","-73.8648268","40.8447819",NA
"753","-73.8648268","40.8447819",NA
"754","-121.530234","38.5804609",NA
"755","-78.7811169","35.79154",NA
"756","-86.5861037","34.7303688",NA
"757","-97.3307658","32.7554883",NA
"758","-73.8648268","40.8447819",NA
"759","-73.8648268","40.8447819",NA
"760","-73.8648268","40.8447819",NA
"761","-79.7625625","34.1954331",NA
"762","-122.0310733","37.9779776",NA
"763","-80.1494901","26.0112014",NA
"764","-82.5187629","37.4792672",NA
"765","-117.2897652","34.1083449",NA
"766","-117.1483648","33.4936391",NA
"767","-89.5889864","40.6936488",NA
"768","-87.2169149","30.421309",NA
"769","-91.1403196","30.4582829",NA
"770","-94.8835754","39.059726",NA
"771","-83.9508068","43.4194699",NA
"772","-92.1004852","46.7866719",NA
"773","-75.4901833","40.6084305",NA
"774","-85.1393513","41.079273",NA
"775","-75.3076883","39.957902",NA
"776","-77.026088","38.9906657",NA
"777","-112.3576567","33.4353394",NA
"778","-87.2169149","30.421309",NA
"779","-73.8648268","40.8447819",NA
"780","-87.2169149","30.421309",NA
"781","-119.8138027","39.5296329",NA
"782","-73.8648268","40.8447819",NA
"783","-73.8648268","40.8447819",NA
"784","-73.8648268","40.8447819",NA
"785","-73.8648268","40.8447819",NA
"786","-73.8648268","40.8447819",NA
"787","-73.8648268","40.8447819",NA
"788","-73.8648268","40.8447819",NA
"789","-73.8648268","40.8447819",NA
"790","-73.8648268","40.8447819",NA
"791","-119.8138027","39.5296329",NA
"792","-73.8648268","40.8447819",NA
"793","-73.8648268","40.8447819",NA
"794","-73.8648268","40.8447819",NA
"795","-119.8138027","39.5296329",NA
"796","-73.8648268","40.8447819",NA
"797","-73.8648268","40.8447819",NA
"798","-86.5861037","34.7303688",NA
"799","-73.8648268","40.8447819",NA
"800","-91.1403196","30.4582829",NA
"801","-71.4547891","42.9956397",NA
"802","-73.8648268","40.8447819",NA
"803","-73.8648268","40.8447819",NA
"804","-74.1562551","40.7464901",NA
"805","-71.4547891","42.9956397",NA
"806","-73.8648268","40.8447819",NA
"807","-73.8648268","40.8447819",NA
"808","-73.8648268","40.8447819",NA
"809","-73.8648268","40.8447819",NA
"810","-91.1403196","30.4582829",NA
"811","-73.8648268","40.8447819",NA
"812","-73.8648268","40.8447819",NA
"813","-121.530234","38.5804609",NA
"814","-78.7811169","35.79154",NA
"815","-86.5861037","34.7303688",NA
"816","-97.3307658","32.7554883",NA
"817","-73.8648268","40.8447819",NA
"818","-73.8648268","40.8447819",NA
"819","-73.8648268","40.8447819",NA
"820","-79.7625625","34.1954331",NA
"821","-122.0310733","37.9779776",NA
"822","-80.1494901","26.0112014",NA
"823","-82.5187629","37.4792672",NA
"824","-117.2897652","34.1083449",NA
"825","-117.1483648","33.4936391",NA
"826","-89.5889864","40.6936488",NA
"827","-87.2169149","30.421309",NA
"828","-91.1403196","30.4582829",NA
"829","-94.8835754","39.059726",NA
"830","-83.9508068","43.4194699",NA
"831","-92.1004852","46.7866719",NA
"832","-75.4901833","40.6084305",NA
"833","-75.3076883","39.957902",NA
"834","-77.026088","38.9906657",NA
"835","-85.1393513","41.079273",NA
"836","-112.3576567","33.4353394",NA
"837","-87.2169149","30.421309",NA
"838","-73.8648268","40.8447819",NA
"839","-87.2169149","30.421309",NA
"840","-119.8138027","39.5296329",NA
"841","-73.8648268","40.8447819",NA
"842","-73.8648268","40.8447819",NA
"843","-73.8648268","40.8447819",NA
"844","-73.8648268","40.8447819",NA
"845","-73.8648268","40.8447819",NA
"846","-73.8648268","40.8447819",NA
"847","-73.8648268","40.8447819",NA
"848","-73.8648268","40.8447819",NA
"849","-73.8648268","40.8447819",NA
"850","-119.8138027","39.5296329",NA
"851","-73.8648268","40.8447819",NA
"852","-73.8648268","40.8447819",NA
"853","-73.8648268","40.8447819",NA
"854","-119.8138027","39.5296329",NA
"855","-73.8648268","40.8447819",NA
"856","-73.8648268","40.8447819",NA
"857","-86.5861037","34.7303688",NA
"858","-73.8648268","40.8447819",NA
"859","-91.1403196","30.4582829",NA
"860","-71.4547891","42.9956397",NA
"861","-73.8648268","40.8447819",NA
"862","-73.8648268","40.8447819",NA
"863","-74.1562551","40.7464901",NA
"864","-71.4547891","42.9956397",NA
"865","-73.8648268","40.8447819",NA
"866","-73.8648268","40.8447819",NA
"867","-73.8648268","40.8447819",NA
"868","-73.8648268","40.8447819",NA
"869","-91.1403196","30.4582829",NA
"870","-73.8648268","40.8447819",NA
"871","-73.8648268","40.8447819",NA
"872","-121.530234","38.5804609",NA
"873","-78.7811169","35.79154",NA
"874","-86.5861037","34.7303688",NA
"875","-97.3307658","32.7554883",NA
"876","-73.8648268","40.8447819",NA
"877","-73.8648268","40.8447819",NA
"878","-73.8648268","40.8447819",NA
"879","-79.7625625","34.1954331",NA
"880","-122.0310733","37.9779776",NA
"881","-80.1494901","26.0112014",NA
"882","-82.5187629","37.4792672",NA
"883","-117.2897652","34.1083449",NA
"884","-117.1483648","33.4936391",NA
"885","-89.5889864","40.6936488",NA
"886","-87.2169149","30.421309",NA
"887","-91.1403196","30.4582829",NA
"888","-94.8835754","39.059726",NA
"889","-83.9508068","43.4194699",NA
"890","-92.1004852","46.7866719",NA
"891","-75.4901833","40.6084305",NA
"892","-75.3076883","39.957902",NA
"893","-77.026088","38.9906657",NA
"894","-85.1393513","41.079273",NA
"895","-112.3576567","33.4353394",NA
"896","-73.8648268","40.8447819",NA
"897","-87.2169149","30.421309",NA
"898","-87.2169149","30.421309",NA
"899","-119.8138027","39.5296329",NA
"900","-73.8648268","40.8447819",NA
"901","-73.8648268","40.8447819",NA
"902","-73.8648268","40.8447819",NA
"903","-73.8648268","40.8447819",NA
"904","-73.8648268","40.8447819",NA
"905","-73.8648268","40.8447819",NA
"906","-73.8648268","40.8447819",NA
"907","-73.8648268","40.8447819",NA
"908","-73.8648268","40.8447819",NA
"909","-119.8138027","39.5296329",NA
"910","-73.8648268","40.8447819",NA
"911","-73.8648268","40.8447819",NA
"912","-73.8648268","40.8447819",NA
"913","-119.8138027","39.5296329",NA
"914","-73.8648268","40.8447819",NA
"915","-73.8648268","40.8447819",NA
"916","-86.5861037","34.7303688",NA
"917","-73.8648268","40.8447819",NA
"918","-91.1403196","30.4582829",NA
"919","-71.4547891","42.9956397",NA
"920","-73.8648268","40.8447819",NA
"921","-73.8648268","40.8447819",NA
"922","-74.1562551","40.7464901",NA
"923","-71.4547891","42.9956397",NA
"924","-73.8648268","40.8447819",NA
"925","-73.8648268","40.8447819",NA
"926","-73.8648268","40.8447819",NA
"927","-73.8648268","40.8447819",NA
"928","-91.1403196","30.4582829",NA
"929","-73.8648268","40.8447819",NA
"930","-73.8648268","40.8447819",NA
"931","-121.530234","38.5804609",NA
"932","-78.7811169","35.79154",NA
"933","-86.5861037","34.7303688",NA
"934","-97.3307658","32.7554883",NA
"935","-73.8648268","40.8447819",NA
"936","-73.8648268","40.8447819",NA
"937","-73.8648268","40.8447819",NA
"938","-79.7625625","34.1954331",NA
"939","-112.3576567","33.4353394",NA
"940","-87.2169149","30.421309",NA
"941","-73.8648268","40.8447819",NA
"942","-87.2169149","30.421309",NA
"943","-119.8138027","39.5296329",NA
"944","-73.8648268","40.8447819",NA
"945","-73.8648268","40.8447819",NA
"946","-73.8648268","40.8447819",NA
"947","-73.8648268","40.8447819",NA
"948","-73.8648268","40.8447819",NA
"949","-73.8648268","40.8447819",NA
"950","-73.8648268","40.8447819",NA
"951","-73.8648268","40.8447819",NA
"952","-73.8648268","40.8447819",NA
"953","-119.8138027","39.5296329",NA
"954","-73.8648268","40.8447819",NA
"955","-73.8648268","40.8447819",NA
"956","-73.8648268","40.8447819",NA
"957","-119.8138027","39.5296329",NA
"958","-73.8648268","40.8447819",NA
"959","-73.8648268","40.8447819",NA
"960","-86.5861037","34.7303688",NA
"961","-73.8648268","40.8447819",NA
"962","-91.1403196","30.4582829",NA
"963","-71.4547891","42.9956397",NA
"964","-73.8648268","40.8447819",NA
"965","-73.8648268","40.8447819",NA
"966","-74.1562551","40.7464901",NA
"967","-71.4547891","42.9956397",NA
"968","-73.8648268","40.8447819",NA
"969","-73.8648268","40.8447819",NA
"970","-73.8648268","40.8447819",NA
"971","-73.8648268","40.8447819",NA
"972","-91.1403196","30.4582829",NA
"973","-73.8648268","40.8447819",NA
"974","-73.8648268","40.8447819",NA
"975","-121.530234","38.5804609",NA
"976","-78.7811169","35.79154",NA
"977","-86.5861037","34.7303688",NA
"978","-97.3307658","32.7554883",NA
"979","-73.8648268","40.8447819",NA
"980","-73.8648268","40.8447819",NA
"981","-73.8648268","40.8447819",NA
"982","-79.7625625","34.1954331",NA
"983","-112.3576567","33.4353394",NA
"984","-87.2169149","30.421309",NA
"985","-73.8648268","40.8447819",NA
"986","-87.2169149","30.421309",NA
"987","-119.8138027","39.5296329",NA
"988","-73.8648268","40.8447819",NA
"989","-73.8648268","40.8447819",NA
"990","-73.8648268","40.8447819",NA
"991","-73.8648268","40.8447819",NA
"992","-73.8648268","40.8447819",NA
"993","-73.8648268","40.8447819",NA
"994","-73.8648268","40.8447819",NA
"995","-73.8648268","40.8447819",NA
"996","-73.8648268","40.8447819",NA
"997","-119.8138027","39.5296329",NA
"998","-73.8648268","40.8447819",NA
"999","-73.8648268","40.8447819",NA
"1000","-73.8648268","40.8447819",NA
"1001","-119.8138027","39.5296329",NA
"1002","-73.8648268","40.8447819",NA
"1003","-73.8648268","40.8447819",NA
"1004","-86.5861037","34.7303688",NA
"1005","-73.8648268","40.8447819",NA
"1006","-91.1403196","30.4582829",NA
"1007","-71.4547891","42.9956397",NA
"1008","-73.8648268","40.8447819",NA
"1009","-73.8648268","40.8447819",NA
"1010","-74.1562551","40.7464901",NA
"1011","-71.4547891","42.9956397",NA
"1012","-73.8648268","40.8447819",NA
"1013","-73.8648268","40.8447819",NA
"1014","-73.8648268","40.8447819",NA
"1015","-73.8648268","40.8447819",NA
"1016","-91.1403196","30.4582829",NA
"1017","-73.8648268","40.8447819",NA
"1018","-73.8648268","40.8447819",NA
"1019","-121.530234","38.5804609",NA
"1020","-78.7811169","35.79154",NA
"1021","-86.5861037","34.7303688",NA
"1022","-97.3307658","32.7554883",NA
"1023","-73.8648268","40.8447819",NA
"1024","-73.8648268","40.8447819",NA
"1025","-73.8648268","40.8447819",NA
"1026","-79.7625625","34.1954331",NA
"1027","-112.3576567","33.4353394",NA
"1028","-73.8648268","40.8447819",NA
"1029","-87.2169149","30.421309",NA
"1030","-87.2169149","30.421309",NA
"1031","-119.8138027","39.5296329",NA
"1032","-73.8648268","40.8447819",NA
"1033","-73.8648268","40.8447819",NA
"1034","-73.8648268","40.8447819",NA
"1035","-73.8648268","40.8447819",NA
"1036","-73.8648268","40.8447819",NA
"1037","-73.8648268","40.8447819",NA
"1038","-73.8648268","40.8447819",NA
"1039","-73.8648268","40.8447819",NA
"1040","-73.8648268","40.8447819",NA
"1041","-119.8138027","39.5296329",NA
"1042","-73.8648268","40.8447819",NA
"1043","-73.8648268","40.8447819",NA
"1044","-73.8648268","40.8447819",NA
"1045","-119.8138027","39.5296329",NA
"1046","-73.8648268","40.8447819",NA
"1047","-73.8648268","40.8447819",NA
"1048","-86.5861037","34.7303688",NA
"1049","-73.8648268","40.8447819",NA
"1050","-91.1403196","30.4582829",NA
"1051","-71.4547891","42.9956397",NA
"1052","-73.8648268","40.8447819",NA
"1053","-73.8648268","40.8447819",NA
"1054","-74.1562551","40.7464901",NA
"1055","-71.4547891","42.9956397",NA
"1056","-73.8648268","40.8447819",NA
"1057","-73.8648268","40.8447819",NA
"1058","-73.8648268","40.8447819",NA
"1059","-73.8648268","40.8447819",NA
"1060","-91.1403196","30.4582829",NA
"1061","-73.8648268","40.8447819",NA
"1062","-73.8648268","40.8447819",NA
"1063","-121.530234","38.5804609",NA
"1064","-78.7811169","35.79154",NA
"1065","-86.5861037","34.7303688",NA
"1066","-97.3307658","32.7554883",NA
"1067","-73.8648268","40.8447819",NA
"1068","-73.8648268","40.8447819",NA
"1069","-73.8648268","40.8447819",NA
"1070","-79.7625625","34.1954331",NA
"1071","-112.3576567","33.4353394",NA
"1072","-87.2169149","30.421309",NA
"1073","-73.8648268","40.8447819",NA
"1074","-87.2169149","30.421309",NA
"1075","-119.8138027","39.5296329",NA
"1076","-73.8648268","40.8447819",NA
"1077","-73.8648268","40.8447819",NA
"1078","-73.8648268","40.8447819",NA
"1079","-73.8648268","40.8447819",NA
"1080","-73.8648268","40.8447819",NA
"1081","-73.8648268","40.8447819",NA
"1082","-73.8648268","40.8447819",NA
"1083","-73.8648268","40.8447819",NA
"1084","-73.8648268","40.8447819",NA
"1085","-119.8138027","39.5296329",NA
"1086","-73.8648268","40.8447819",NA
"1087","-73.8648268","40.8447819",NA
"1088","-73.8648268","40.8447819",NA
"1089","-119.8138027","39.5296329",NA
"1090","-73.8648268","40.8447819",NA
"1091","-73.8648268","40.8447819",NA
"1092","-86.5861037","34.7303688",NA
"1093","-73.8648268","40.8447819",NA
"1094","-91.1403196","30.4582829",NA
"1095","-71.4547891","42.9956397",NA
"1096","-73.8648268","40.8447819",NA
"1097","-73.8648268","40.8447819",NA
"1098","-74.1562551","40.7464901",NA
"1099","-71.4547891","42.9956397",NA
"1100","-73.8648268","40.8447819",NA
"1101","-73.8648268","40.8447819",NA
"1102","-73.8648268","40.8447819",NA
"1103","-73.8648268","40.8447819",NA
"1104","-91.1403196","30.4582829",NA
"1105","-73.8648268","40.8447819",NA
"1106","-73.8648268","40.8447819",NA
"1107","-121.530234","38.5804609",NA
"1108","-78.7811169","35.79154",NA
"1109","-86.5861037","34.7303688",NA
"1110","-97.3307658","32.7554883",NA
"1111","-73.8648268","40.8447819",NA
"1112","-73.8648268","40.8447819",NA
"1113","-73.8648268","40.8447819",NA
"1114","-79.7625625","34.1954331",NA
"1115","-112.3576567","33.4353394",NA
"1116","-87.2169149","30.421309",NA
"1117","-73.8648268","40.8447819",NA
"1118","-87.2169149","30.421309",NA
"1119","-119.8138027","39.5296329",NA
"1120","-73.8648268","40.8447819",NA
"1121","-73.8648268","40.8447819",NA
"1122","-73.8648268","40.8447819",NA
"1123","-73.8648268","40.8447819",NA
"1124","-73.8648268","40.8447819",NA
"1125","-73.8648268","40.8447819",NA
"1126","-73.8648268","40.8447819",NA
"1127","-73.8648268","40.8447819",NA
"1128","-73.8648268","40.8447819",NA
"1129","-119.8138027","39.5296329",NA
"1130","-73.8648268","40.8447819",NA
"1131","-73.8648268","40.8447819",NA
"1132","-73.8648268","40.8447819",NA
"1133","-119.8138027","39.5296329",NA
"1134","-73.8648268","40.8447819",NA
"1135","-73.8648268","40.8447819",NA
"1136","-86.5861037","34.7303688",NA
"1137","-73.8648268","40.8447819",NA
"1138","-91.1403196","30.4582829",NA
"1139","-71.4547891","42.9956397",NA
"1140","-73.8648268","40.8447819",NA
"1141","-73.8648268","40.8447819",NA
"1142","-74.1562551","40.7464901",NA
"1143","-71.4547891","42.9956397",NA
"1144","-73.8648268","40.8447819",NA
"1145","-73.8648268","40.8447819",NA
"1146","-73.8648268","40.8447819",NA
"1147","-73.8648268","40.8447819",NA
"1148","-91.1403196","30.4582829",NA
"1149","-73.8648268","40.8447819",NA
"1150","-73.8648268","40.8447819",NA
"1151","-121.530234","38.5804609",NA
"1152","-78.7811169","35.79154",NA
"1153","-86.5861037","34.7303688",NA
"1154","-97.3307658","32.7554883",NA
"1155","-73.8648268","40.8447819",NA
"1156","-73.8648268","40.8447819",NA
"1157","-73.8648268","40.8447819",NA
"1158","-79.7625625","34.1954331",NA
"1159","-112.3576567","33.4353394",NA
"1160","-87.2169149","30.421309",NA
"1161","-73.8648268","40.8447819",NA
"1162","-87.2169149","30.421309",NA
"1163","-119.8138027","39.5296329",NA
"1164","-73.8648268","40.8447819",NA
"1165","-73.8648268","40.8447819",NA
"1166","-73.8648268","40.8447819",NA
"1167","-73.8648268","40.8447819",NA
"1168","-73.8648268","40.8447819",NA
"1169","-73.8648268","40.8447819",NA
"1170","-73.8648268","40.8447819",NA
"1171","-73.8648268","40.8447819",NA
"1172","-73.8648268","40.8447819",NA
"1173","-119.8138027","39.5296329",NA
"1174","-73.8648268","40.8447819",NA
"1175","-73.8648268","40.8447819",NA
"1176","-73.8648268","40.8447819",NA
"1177","-119.8138027","39.5296329",NA
"1178","-73.8648268","40.8447819",NA
"1179","-73.8648268","40.8447819",NA
"1180","-86.5861037","34.7303688",NA
"1181","-73.8648268","40.8447819",NA
"1182","-91.1403196","30.4582829",NA
"1183","-71.4547891","42.9956397",NA
"1184","-73.8648268","40.8447819",NA
"1185","-73.8648268","40.8447819",NA
"1186","-74.1562551","40.7464901",NA
"1187","-71.4547891","42.9956397",NA
"1188","-73.8648268","40.8447819",NA
"1189","-73.8648268","40.8447819",NA
"1190","-73.8648268","40.8447819",NA
"1191","-73.8648268","40.8447819",NA
"1192","-91.1403196","30.4582829",NA
"1193","-73.8648268","40.8447819",NA
"1194","-73.8648268","40.8447819",NA
"1195","-121.530234","38.5804609",NA
"1196","-78.7811169","35.79154",NA
"1197","-86.5861037","34.7303688",NA
"1198","-97.3307658","32.7554883",NA
"1199","-73.8648268","40.8447819",NA
"1200","-73.8648268","40.8447819",NA
"1201","-73.8648268","40.8447819",NA
"1202","-79.7625625","34.1954331",NA
"1203","-73.8648268","40.8447819",NA
"1204","-112.3576567","33.4353394",NA
"1205","-73.8648268","40.8447819",NA
"1206","-87.2169149","30.421309",NA
"1207","-73.8648268","40.8447819",NA
"1208","-119.8138027","39.5296329",NA
"1209","-73.8648268","40.8447819",NA
"1210","-73.8648268","40.8447819",NA
"1211","-73.8648268","40.8447819",NA
"1212","-73.8648268","40.8447819",NA
"1213","-73.8648268","40.8447819",NA
"1214","-73.8648268","40.8447819",NA
"1215","-73.8648268","40.8447819",NA
"1216","-73.8648268","40.8447819",NA
"1217","-119.8138027","39.5296329",NA
"1218","-73.8648268","40.8447819",NA
"1219","-73.8648268","40.8447819",NA
"1220","-73.8648268","40.8447819",NA
"1221","-119.8138027","39.5296329",NA
"1222","-73.8648268","40.8447819",NA
"1223","-73.8648268","40.8447819",NA
"1224","-86.5861037","34.7303688",NA
"1225","-73.8648268","40.8447819",NA
"1226","-71.4547891","42.9956397",NA
"1227","-73.8648268","40.8447819",NA
"1228","-73.8648268","40.8447819",NA
"1229","-71.4547891","42.9956397",NA
"1230","-73.8648268","40.8447819",NA
"1231","-73.8648268","40.8447819",NA
"1232","-73.8648268","40.8447819",NA
"1233","-73.8648268","40.8447819",NA
"1234","-73.8648268","40.8447819",NA
"1235","-73.8648268","40.8447819",NA
"1236","-91.1403196","30.4582829",NA
"1237","-73.8648268","40.8447819",NA
"1238","-73.8648268","40.8447819",NA
"1239","-121.530234","38.5804609",NA
"1240","-78.7811169","35.79154",NA
"1241","-86.5861037","34.7303688",NA
"1242","-73.8648268","40.8447819",NA
"1243","-97.3307658","32.7554883",NA
"1244","-73.8648268","40.8447819",NA
"1245","-73.8648268","40.8447819",NA
"1246","-73.8648268","40.8447819",NA
"1247","-79.7625625","34.1954331",NA
"1248","-73.8648268","40.8447819",NA
"1249","-112.3576567","33.4353394",NA
"1250","-73.8648268","40.8447819",NA
"1251","-87.2169149","30.421309",NA
"1252","-73.8648268","40.8447819",NA
"1253","-119.8138027","39.5296329",NA
"1254","-73.8648268","40.8447819",NA
"1255","-73.8648268","40.8447819",NA
"1256","-73.8648268","40.8447819",NA
"1257","-73.8648268","40.8447819",NA
"1258","-73.8648268","40.8447819",NA
"1259","-73.8648268","40.8447819",NA
"1260","-73.8648268","40.8447819",NA
"1261","-73.8648268","40.8447819",NA
"1262","-119.8138027","39.5296329",NA
"1263","-73.8648268","40.8447819",NA
"1264","-73.8648268","40.8447819",NA
"1265","-73.8648268","40.8447819",NA
"1266","-119.8138027","39.5296329",NA
"1267","-73.8648268","40.8447819",NA
"1268","-73.8648268","40.8447819",NA
"1269","-86.5861037","34.7303688",NA
"1270","-73.8648268","40.8447819",NA
"1271","-71.4547891","42.9956397",NA
"1272","-73.8648268","40.8447819",NA
"1273","-73.8648268","40.8447819",NA
"1274","-71.4547891","42.9956397",NA
"1275","-73.8648268","40.8447819",NA
"1276","-73.8648268","40.8447819",NA
"1277","-73.8648268","40.8447819",NA
"1278","-73.8648268","40.8447819",NA
"1279","-73.8648268","40.8447819",NA
"1280","-73.8648268","40.8447819",NA
"1281","-91.1403196","30.4582829",NA
"1282","-73.8648268","40.8447819",NA
"1283","-73.8648268","40.8447819",NA
"1284","-121.530234","38.5804609",NA
"1285","-78.7811169","35.79154",NA
"1286","-86.5861037","34.7303688",NA
"1287","-73.8648268","40.8447819",NA
"1288","-97.3307658","32.7554883",NA
"1289","-73.8648268","40.8447819",NA
"1290","-73.8648268","40.8447819",NA
"1291","-73.8648268","40.8447819",NA
"1292","-79.7625625","34.1954331",NA
"1293","-73.8648268","40.8447819",NA
"1294","-112.3576567","33.4353394",NA
"1295","-73.8648268","40.8447819",NA
"1296","-87.2169149","30.421309",NA
"1297","-73.8648268","40.8447819",NA
"1298","-119.8138027","39.5296329",NA
"1299","-73.8648268","40.8447819",NA
"1300","-73.8648268","40.8447819",NA
"1301","-73.8648268","40.8447819",NA
"1302","-73.8648268","40.8447819",NA
"1303","-73.8648268","40.8447819",NA
"1304","-73.8648268","40.8447819",NA
"1305","-73.8648268","40.8447819",NA
"1306","-73.8648268","40.8447819",NA
"1307","-119.8138027","39.5296329",NA
"1308","-73.8648268","40.8447819",NA
"1309","-73.8648268","40.8447819",NA
"1310","-73.8648268","40.8447819",NA
"1311","-119.8138027","39.5296329",NA
"1312","-73.8648268","40.8447819",NA
"1313","-73.8648268","40.8447819",NA
"1314","-86.5861037","34.7303688",NA
"1315","-73.8648268","40.8447819",NA
"1316","-71.4547891","42.9956397",NA
"1317","-73.8648268","40.8447819",NA
"1318","-73.8648268","40.8447819",NA
"1319","-71.4547891","42.9956397",NA
"1320","-73.8648268","40.8447819",NA
"1321","-73.8648268","40.8447819",NA
"1322","-73.8648268","40.8447819",NA
"1323","-73.8648268","40.8447819",NA
"1324","-73.8648268","40.8447819",NA
"1325","-73.8648268","40.8447819",NA
"1326","-91.1403196","30.4582829",NA
"1327","-73.8648268","40.8447819",NA
"1328","-73.8648268","40.8447819",NA
"1329","-121.530234","38.5804609",NA
"1330","-78.7811169","35.79154",NA
"1331","-86.5861037","34.7303688",NA
"1332","-73.8648268","40.8447819",NA
"1333","-97.3307658","32.7554883",NA
"1334","-73.8648268","40.8447819",NA
"1335","-73.8648268","40.8447819",NA
"1336","-79.7625625","34.1954331",NA
"1337","-73.8648268","40.8447819",NA
"1338","-73.8648268","40.8447819",NA
"1339","-112.3576567","33.4353394",NA
"1340","-73.8648268","40.8447819",NA
"1341","-87.2169149","30.421309",NA
"1342","-73.8648268","40.8447819",NA
"1343","-119.8138027","39.5296329",NA
"1344","-73.8648268","40.8447819",NA
"1345","-73.8648268","40.8447819",NA
"1346","-73.8648268","40.8447819",NA
"1347","-73.8648268","40.8447819",NA
"1348","-73.8648268","40.8447819",NA
"1349","-73.8648268","40.8447819",NA
"1350","-73.8648268","40.8447819",NA
"1351","-73.8648268","40.8447819",NA
"1352","-119.8138027","39.5296329",NA
"1353","-73.8648268","40.8447819",NA
"1354","-73.8648268","40.8447819",NA
"1355","-73.8648268","40.8447819",NA
"1356","-119.8138027","39.5296329",NA
"1357","-73.8648268","40.8447819",NA
"1358","-73.8648268","40.8447819",NA
"1359","-86.5861037","34.7303688",NA
"1360","-73.8648268","40.8447819",NA
"1361","-71.4547891","42.9956397",NA
"1362","-73.8648268","40.8447819",NA
"1363","-73.8648268","40.8447819",NA
"1364","-71.4547891","42.9956397",NA
"1365","-73.8648268","40.8447819",NA
"1366","-73.8648268","40.8447819",NA
"1367","-73.8648268","40.8447819",NA
"1368","-73.8648268","40.8447819",NA
"1369","-73.8648268","40.8447819",NA
"1370","-73.8648268","40.8447819",NA
"1371","-91.1403196","30.4582829",NA
"1372","-73.8648268","40.8447819",NA
"1373","-73.8648268","40.8447819",NA
"1374","-121.530234","38.5804609",NA
"1375","-78.7811169","35.79154",NA
"1376","-86.5861037","34.7303688",NA
"1377","-73.8648268","40.8447819",NA
"1378","-97.3307658","32.7554883",NA
"1379","-73.8648268","40.8447819",NA
"1380","-73.8648268","40.8447819",NA
"1381","-73.8648268","40.8447819",NA
"1382","-79.7625625","34.1954331",NA
